2023-10-05 13:26:38,511 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:26:40,559 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:26:42,602 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:26:42,608 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:26:42,609 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:10,814 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:12,862 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:14,934 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:14,942 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:14,943 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:15,808 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:17,858 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:19,911 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:19,918 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:19,919 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:20,814 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:22,865 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:24,906 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:24,913 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:24,914 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:25,811 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:27,832 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:29,879 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:29,884 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:29,884 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:30,814 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:32,868 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:34,921 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:34,927 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:34,928 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:35,811 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:37,858 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:39,916 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:39,924 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:39,924 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:40,806 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:42,850 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:44,920 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:44,927 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:44,927 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:45,808 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:47,859 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:49,906 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:49,912 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:49,912 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:27:50,811 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:27:52,859 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:27:54,916 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:27:54,925 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:27:54,926 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:28:20,071 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:28:22,119 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:28:24,156 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 3 entries
2023-10-05 13:28:24,158 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 3
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:28:24,159 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:28:25,066 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:28:27,114 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:28:29,155 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 3 entries
2023-10-05 13:28:29,156 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 3
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:28:29,156 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:29:48,454 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:29:50,499 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:29:52,538 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 3 entries
